,time,location_name
423,1988-10-15,Reykjavik
424,1989-01-31,Reykjavik
425,1989-02-01,Reykjavik
426,1989-02-05,Reykjavik
427,1989-02-11,Reykjavik
428,1989-02-12,Reykjavik
429,1989-02-14,Reykjavik
430,1989-02-15,Reykjavik
431,1989-03-31,Reykjavik
432,1989-10-29,Reykjavik
433,1990-02-11,Reykjavik
434,1990-04-11,Reykjavik
435,1990-07-14,Reykjavik
436,1990-07-27,Reykjavik
437,1990-09-14,Reykjavik
438,1991-01-13,Reykjavik
439,1991-02-01,Reykjavik
440,1991-02-03,Reykjavik
441,1991-02-05,Reykjavik
442,1991-03-13,Reykjavik
443,1991-07-06,Reykjavik
444,1991-07-08,Reykjavik
445,1991-07-09,Reykjavik
446,1991-07-21,Reykjavik
447,1991-08-01,Reykjavik
448,1991-08-02,Reykjavik
449,1991-10-04,Reykjavik
450,1991-11-15,Reykjavik
451,1991-12-05,Reykjavik
452,1991-12-22,Reykjavik
453,1992-01-30,Reykjavik
454,1992-02-24,Reykjavik
455,1992-03-08,Reykjavik
456,1992-03-13,Reykjavik
457,1992-03-14,Reykjavik
458,1992-04-07,Reykjavik
459,1992-04-25,Reykjavik
460,1992-06-09,Reykjavik
461,1992-08-14,Reykjavik
462,1992-08-23,Reykjavik
463,1992-09-07,Reykjavik
464,1992-09-29,Reykjavik
465,1992-11-14,Reykjavik
466,1992-11-29,Reykjavik
467,1992-12-14,Reykjavik
468,1993-01-11,Reykjavik
469,1993-01-16,Reykjavik
470,1993-01-24,Reykjavik
471,1993-01-29,Reykjavik
472,1993-01-31,Reykjavik
473,1993-02-02,Reykjavik
474,1993-02-20,Reykjavik
475,1993-05-08,Reykjavik
476,1993-05-19,Reykjavik
477,1993-10-23,Reykjavik
478,1993-11-16,Reykjavik
479,1993-11-20,Reykjavik
480,1993-11-26,Reykjavik
481,1993-12-18,Reykjavik
482,1993-12-22,Reykjavik
483,1994-01-21,Reykjavik
484,1994-01-25,Reykjavik
485,1994-02-19,Reykjavik
486,1994-06-03,Reykjavik
487,1994-07-06,Reykjavik
488,1994-10-30,Reykjavik
489,1994-11-26,Reykjavik
490,1994-11-27,Reykjavik
491,1995-03-31,Reykjavik
492,1995-04-12,Reykjavik
493,1995-07-11,Reykjavik
494,1995-07-30,Reykjavik
495,1995-08-11,Reykjavik
496,1995-09-10,Reykjavik
497,1995-10-07,Reykjavik
498,1995-12-03,Reykjavik
499,1996-01-25,Reykjavik
500,1996-02-09,Reykjavik
501,1996-02-21,Reykjavik
502,1996-04-04,Reykjavik
503,1996-10-06,Reykjavik
504,1996-11-14,Reykjavik
505,1996-12-08,Reykjavik
506,1997-01-23,Reykjavik
507,1997-02-01,Reykjavik
508,1997-02-05,Reykjavik
509,1997-02-28,Reykjavik
510,1997-03-09,Reykjavik
511,1997-05-08,Reykjavik
512,1997-05-09,Reykjavik
513,1997-06-08,Reykjavik
514,1997-07-11,Reykjavik
515,1997-08-12,Reykjavik
516,1997-09-25,Reykjavik
517,1997-09-29,Reykjavik
518,1997-10-03,Reykjavik
519,1997-11-06,Reykjavik
520,1997-12-15,Reykjavik
521,1997-12-16,Reykjavik
522,1997-12-30,Reykjavik
523,1998-01-20,Reykjavik
524,1998-01-21,Reykjavik
525,1998-03-01,Reykjavik
526,1998-03-15,Reykjavik
527,1998-03-16,Reykjavik
528,1998-08-29,Reykjavik
529,1998-08-31,Reykjavik
530,1999-01-16,Reykjavik
531,1999-02-01,Reykjavik
532,1999-03-08,Reykjavik
533,1999-05-03,Reykjavik
534,1999-12-10,Reykjavik
535,2000-02-11,Reykjavik
536,2000-03-23,Reykjavik
537,2000-04-14,Reykjavik
538,2000-06-05,Reykjavik
539,2000-07-23,Reykjavik
540,2000-07-24,Reykjavik
541,2000-10-01,Reykjavik
542,2000-12-15,Reykjavik
543,2001-01-06,Reykjavik
544,2001-01-12,Reykjavik
545,2001-01-14,Reykjavik
546,2001-02-16,Reykjavik
547,2001-02-20,Reykjavik
548,2001-02-21,Reykjavik
549,2001-04-28,Reykjavik
550,2001-11-01,Reykjavik
551,2001-11-10,Reykjavik
552,2001-11-16,Reykjavik
553,2001-12-10,Reykjavik
554,2001-12-21,Reykjavik
555,2002-01-08,Reykjavik
556,2002-03-15,Reykjavik
557,2002-06-08,Reykjavik
558,2002-06-11,Reykjavik
559,2002-06-17,Reykjavik
560,2002-09-01,Reykjavik
561,2002-10-01,Reykjavik
562,2002-10-02,Reykjavik
563,2002-11-05,Reykjavik
564,2003-01-22,Reykjavik
565,2003-02-12,Reykjavik
566,2003-02-21,Reykjavik
567,2003-05-08,Reykjavik
568,2003-07-23,Reykjavik
569,2003-07-26,Reykjavik
570,2003-09-21,Reykjavik
571,2003-10-07,Reykjavik
572,2003-12-03,Reykjavik
573,2004-01-16,Reykjavik
574,2004-02-05,Reykjavik
575,2004-04-20,Reykjavik
576,2004-06-27,Reykjavik
577,2004-08-09,Reykjavik
578,2004-08-10,Reykjavik
579,2004-08-11,Reykjavik
580,2004-08-12,Reykjavik
581,2004-08-31,Reykjavik
582,2004-11-11,Reykjavik
583,2004-12-13,Reykjavik
584,2005-01-21,Reykjavik
585,2005-08-07,Reykjavik
586,2005-12-26,Reykjavik
587,2006-05-01,Reykjavik
588,2006-05-19,Reykjavik
589,2006-11-05,Reykjavik
590,2006-12-20,Reykjavik
591,2006-12-21,Reykjavik
592,2006-12-23,Reykjavik
593,2007-03-23,Reykjavik
594,2007-04-06,Reykjavik
595,2007-04-28,Reykjavik
596,2007-06-25,Reykjavik
597,2007-08-10,Reykjavik
598,2007-09-12,Reykjavik
599,2007-10-04,Reykjavik
600,2007-11-17,Reykjavik
601,2007-12-13,Reykjavik
602,2007-12-14,Reykjavik
603,2007-12-30,Reykjavik
604,2008-01-04,Reykjavik
605,2008-01-14,Reykjavik
606,2008-02-07,Reykjavik
607,2008-02-08,Reykjavik
608,2008-02-09,Reykjavik
609,2008-07-02,Reykjavik
610,2008-07-20,Reykjavik
611,2008-07-25,Reykjavik
612,2008-07-29,Reykjavik
613,2008-07-30,Reykjavik
614,2008-07-31,Reykjavik
615,2008-08-01,Reykjavik
616,2008-09-16,Reykjavik
617,2008-09-17,Reykjavik
618,2008-09-18,Reykjavik
619,2008-11-05,Reykjavik
620,2008-12-10,Reykjavik
621,2009-04-13,Reykjavik
622,2009-05-01,Reykjavik
623,2009-05-12,Reykjavik
624,2009-05-13,Reykjavik
625,2009-08-05,Reykjavik
626,2009-08-06,Reykjavik
627,2009-10-02,Reykjavik
628,2009-10-09,Reykjavik
629,2010-01-07,Reykjavik
630,2010-02-25,Reykjavik
631,2010-07-10,Reykjavik
632,2010-08-07,Reykjavik
633,2010-09-03,Reykjavik
634,2010-09-20,Reykjavik
635,2010-09-21,Reykjavik
636,2010-09-26,Reykjavik
637,2010-12-17,Reykjavik
638,2010-12-26,Reykjavik
639,2011-01-07,Reykjavik
640,2011-02-11,Reykjavik
641,2011-03-06,Reykjavik
642,2011-04-10,Reykjavik
643,2011-04-30,Reykjavik
644,2011-05-01,Reykjavik
645,2011-06-10,Reykjavik
646,2011-07-23,Reykjavik
647,2011-08-05,Reykjavik
648,2011-09-30,Reykjavik
649,2011-10-25,Reykjavik
650,2011-11-08,Reykjavik
651,2011-12-03,Reykjavik
652,2011-12-08,Reykjavik
653,2011-12-17,Reykjavik
654,2012-01-10,Reykjavik
655,2012-04-20,Reykjavik
656,2012-08-14,Reykjavik
657,2012-08-16,Reykjavik
658,2012-08-21,Reykjavik
659,2012-09-03,Reykjavik
660,2012-09-10,Reykjavik
661,2012-11-02,Reykjavik
662,2012-12-28,Reykjavik
663,2013-04-17,Reykjavik
664,2013-06-10,Reykjavik
665,2013-11-27,Reykjavik
666,2014-01-22,Reykjavik
667,2014-03-24,Reykjavik
668,2014-08-31,Reykjavik
669,2014-11-30,Reykjavik
670,2014-12-01,Reykjavik
671,2014-12-08,Reykjavik
672,2014-12-09,Reykjavik
673,2014-12-17,Reykjavik
674,2015-01-25,Reykjavik
675,2015-03-14,Reykjavik
676,2015-03-16,Reykjavik
677,2015-03-24,Reykjavik
678,2015-05-17,Reykjavik
679,2015-08-25,Reykjavik
680,2015-09-09,Reykjavik
681,2015-09-10,Reykjavik
682,2016-01-03,Reykjavik
683,2016-02-15,Reykjavik
684,2016-02-16,Reykjavik
685,2016-03-14,Reykjavik
686,2016-04-29,Reykjavik
687,2016-05-01,Reykjavik
688,2016-06-20,Reykjavik
689,2016-07-25,Reykjavik
690,2016-10-12,Reykjavik
691,2016-10-19,Reykjavik
692,2016-10-20,Reykjavik
693,2016-11-04,Reykjavik
694,2016-12-27,Reykjavik
695,2016-12-28,Reykjavik
696,2017-02-08,Reykjavik
697,2017-03-07,Reykjavik
698,2017-04-13,Reykjavik
699,2017-04-28,Reykjavik
700,2017-04-30,Reykjavik
701,2017-07-22,Reykjavik
702,2017-07-28,Reykjavik
703,2017-11-05,Reykjavik
704,2017-11-10,Reykjavik
705,2018-03-31,Reykjavik
706,2018-07-24,Reykjavik
707,2018-07-29,Reykjavik
708,2018-10-27,Reykjavik
709,2018-11-12,Reykjavik
710,2018-11-17,Reykjavik
711,2018-12-11,Reykjavik
712,2018-12-30,Reykjavik
713,2019-01-23,Reykjavik
714,2019-03-10,Reykjavik
715,2019-04-12,Reykjavik
716,2019-04-16,Reykjavik
717,2019-07-16,Reykjavik
718,2019-07-20,Reykjavik
719,2019-07-22,Reykjavik
720,2019-07-29,Reykjavik
721,2019-07-30,Reykjavik
722,2019-11-29,Reykjavik
723,2019-12-10,Reykjavik
724,2019-12-11,Reykjavik
725,2020-01-05,Reykjavik
726,2020-01-11,Reykjavik
727,2020-02-27,Reykjavik
728,2020-04-04,Reykjavik
729,2020-04-05,Reykjavik
730,2020-06-28,Reykjavik
731,2020-06-29,Reykjavik
732,2020-07-17,Reykjavik
733,2020-09-19,Reykjavik
734,2020-11-05,Reykjavik
735,2020-12-07,Reykjavik
736,2020-12-27,Reykjavik
737,2021-02-28,Reykjavik
738,2021-05-07,Reykjavik
739,2021-05-14,Reykjavik
740,2021-05-28,Reykjavik
741,2021-07-29,Reykjavik
742,2021-07-30,Reykjavik
743,2021-09-21,Reykjavik
744,2021-11-14,Reykjavik
745,2022-01-21,Reykjavik
746,2022-02-07,Reykjavik
747,2022-02-16,Reykjavik
748,2022-02-21,Reykjavik
749,2022-02-22,Reykjavik
750,2022-04-12,Reykjavik
751,2022-09-09,Reykjavik
752,2022-09-25,Reykjavik
753,2022-10-09,Reykjavik
754,2022-12-14,Reykjavik
755,2022-12-24,Reykjavik
756,2022-12-26,Reykjavik
757,2022-12-31,Reykjavik
