,time,location_name,weathercode,temperature_2m_max,temperature_2m_min,temperature_2m_mean,apparent_temperature_max,apparent_temperature_min,apparent_temperature_mean,precipitation_sum,rain_sum,snowfall_sum,windspeed_10m_max,windgusts_10m_max
198822,1984-01-16,Reykjavik,3.0,-15.8,-21.6,-18.2,-21.3,-27.0,-23.7,0.0,0.0,0.0,13.0,24.1
198823,1984-01-17,Reykjavik,3.0,-14.0,-16.9,-15.3,-19.1,-22.0,-20.4,0.0,0.0,0.0,12.7,22.0
198824,1984-01-18,Reykjavik,71.0,-12.4,-17.9,-15.4,-18.1,-22.2,-20.6,0.0,0.0,0.21,17.9,30.6
198828,1984-01-22,Reykjavik,75.0,-0.5,-6.6,-2.9,-8.7,-11.8,-10.6,12.3,0.0,8.75,53.2,101.9
198833,1984-01-27,Reykjavik,75.0,1.4,-16.6,-8.2,-6.5,-21.8,-14.4,3.2,0.3,2.1,39.2,79.2
198846,1984-02-09,Reykjavik,75.0,5.9,-5.7,2.4,-0.1,-12.2,-3.5,11.5,6.1,3.85,38.5,70.2
198868,1984-03-02,Reykjavik,75.0,-1.3,-14.1,-8.4,-10.4,-18.9,-14.7,9.5,0.0,6.72,45.1,82.8
198898,1984-04-01,Reykjavik,71.0,4.7,2.9,3.8,-3.0,-7.2,-4.5,22.4,22.2,0.14,58.8,121.0
198964,1984-06-06,Reykjavik,3.0,16.6,8.3,12.3,16.9,6.5,11.3,0.0,0.0,0.0,9.8,27.0
198996,1984-07-08,Reykjavik,51.0,17.7,9.6,14.3,15.7,6.7,12.0,0.4,0.4,0.0,16.1,33.5
198997,1984-07-09,Reykjavik,2.0,18.5,8.3,14.0,16.6,5.4,11.7,0.0,0.0,0.0,17.4,32.0
198999,1984-07-11,Reykjavik,61.0,12.6,10.4,11.5,12.9,9.6,11.0,14.4,14.4,0.0,9.9,22.3
199137,1984-11-26,Reykjavik,75.0,5.7,0.5,3.1,1.9,-5.9,-2.4,28.0,23.6,3.08,42.2,78.8
199156,1984-12-15,Reykjavik,63.0,5.3,3.7,4.4,0.3,-5.6,-4.5,16.5,16.5,0.0,55.8,104.4
199174,1985-01-02,Reykjavik,61.0,6.0,4.6,5.7,1.5,-1.8,-0.6,31.5,31.5,0.0,41.0,77.8
199345,1985-06-22,Reykjavik,53.0,17.0,9.9,12.9,15.7,7.8,11.2,2.7,2.7,0.0,10.0,25.6
199404,1985-08-20,Reykjavik,61.0,15.5,10.3,12.7,15.2,9.0,11.7,8.4,8.4,0.0,11.5,31.7
199491,1985-11-15,Reykjavik,63.0,5.5,3.1,4.2,-3.5,-7.7,-5.7,40.8,40.8,0.0,64.3,132.8
199493,1985-11-17,Reykjavik,73.0,6.0,2.0,3.4,-2.2,-8.4,-6.4,19.9,18.3,1.12,62.8,132.1
199533,1985-12-27,Reykjavik,2.0,-10.4,-20.7,-15.3,-17.4,-25.9,-21.2,0.0,0.0,0.0,23.3,45.0
199534,1985-12-28,Reykjavik,3.0,-9.0,-17.9,-14.8,-15.5,-23.4,-20.7,0.0,0.0,0.0,20.7,37.4
199558,1986-01-21,Reykjavik,71.0,-6.5,-8.6,-7.3,-10.5,-12.8,-11.6,0.3,0.0,0.49,12.0,23.0
199561,1986-01-24,Reykjavik,71.0,2.3,-18.5,-9.7,-5.9,-23.4,-16.1,1.8,1.7,0.07,41.3,77.8
199580,1986-02-12,Reykjavik,63.0,7.1,5.3,6.0,1.5,-3.8,-1.9,31.8,31.8,0.0,57.0,106.2
199606,1986-03-10,Reykjavik,73.0,6.2,0.9,4.3,2.4,-5.1,-1.1,31.5,30.4,0.77,45.9,88.9
199719,1986-07-01,Reykjavik,1.0,18.9,6.8,13.4,19.4,4.9,12.6,0.0,0.0,0.0,10.6,21.2
199762,1986-08-13,Reykjavik,2.0,16.7,4.5,10.9,14.9,1.4,8.6,0.0,0.0,0.0,13.9,27.4
199919,1987-01-17,Reykjavik,71.0,5.7,2.8,3.8,-1.0,-6.2,-3.3,14.4,14.1,0.21,57.3,108.7
199920,1987-01-18,Reykjavik,71.0,6.2,-0.9,2.3,-2.1,-5.0,-3.3,2.6,2.2,0.28,60.6,115.2
200010,1987-04-18,Reykjavik,73.0,6.3,2.3,5.5,4.4,-1.6,2.3,24.8,23.6,0.84,19.2,34.9
200087,1987-07-04,Reykjavik,51.0,18.2,8.8,14.3,16.9,6.3,12.7,0.1,0.1,0.0,13.4,27.0
200098,1987-07-15,Reykjavik,63.0,15.5,11.1,12.7,13.9,8.7,10.3,11.7,11.7,0.0,22.0,42.5
200121,1987-08-07,Reykjavik,0.0,18.2,7.8,13.6,15.2,5.7,11.0,0.0,0.0,0.0,20.6,40.7
200122,1987-08-08,Reykjavik,1.0,18.9,8.0,13.9,16.0,5.7,11.5,0.0,0.0,0.0,16.0,34.6
200131,1987-08-17,Reykjavik,3.0,16.3,10.7,13.4,15.1,8.1,11.5,0.0,0.0,0.0,12.2,20.2
200178,1987-10-03,Reykjavik,63.0,9.5,8.6,9.0,4.0,1.4,2.9,31.9,31.9,0.0,46.1,91.8
200272,1988-01-05,Reykjavik,71.0,-12.1,-18.2,-15.4,-18.3,-23.5,-21.0,0.0,0.0,0.07,17.4,34.6
200290,1988-01-23,Reykjavik,2.0,-12.5,-21.6,-16.7,-18.7,-28.0,-22.9,0.0,0.0,0.0,18.2,35.6
200291,1988-01-24,Reykjavik,2.0,-14.2,-18.0,-15.9,-19.7,-22.9,-21.4,0.0,0.0,0.0,16.6,30.6
200321,1988-02-23,Reykjavik,3.0,5.8,-4.2,3.1,-0.7,-9.8,-3.4,0.0,0.0,0.0,36.6,67.3
200392,1988-05-04,Reykjavik,71.0,4.4,1.5,2.9,-2.2,-5.0,-3.8,25.4,24.7,0.49,48.8,87.8
200400,1988-05-12,Reykjavik,3.0,12.1,-3.8,5.8,9.1,-8.1,2.4,0.0,0.0,0.0,17.3,36.0
200401,1988-05-13,Reykjavik,2.0,15.7,1.8,10.0,14.5,-0.9,7.9,0.0,0.0,0.0,14.0,22.3
200403,1988-05-15,Reykjavik,1.0,18.5,7.8,13.6,18.5,4.9,12.3,0.0,0.0,0.0,11.7,22.3
200453,1988-07-04,Reykjavik,1.0,18.4,8.4,13.7,16.3,5.3,10.8,0.0,0.0,0.0,20.1,38.2
200473,1988-07-24,Reykjavik,1.0,17.9,7.3,13.2,15.5,5.3,10.8,0.0,0.0,0.0,21.0,41.8
200489,1988-08-09,Reykjavik,53.0,14.1,11.0,12.3,9.1,6.5,7.9,3.6,3.6,0.0,36.4,73.8
200491,1988-08-11,Reykjavik,53.0,16.8,10.1,13.4,15.3,8.5,12.0,1.1,1.1,0.0,11.4,25.9
200492,1988-08-12,Reykjavik,51.0,17.0,9.8,13.6,16.3,8.8,12.7,0.9,0.9,0.0,9.0,24.1
200495,1988-08-15,Reykjavik,61.0,14.0,8.1,11.0,13.1,6.7,10.1,10.4,10.4,0.0,5.4,19.4
200556,1988-10-15,Reykjavik,63.0,9.3,4.5,6.5,2.5,-3.6,-1.1,27.2,27.2,0.0,53.1,114.8
200608,1988-12-06,Reykjavik,73.0,7.7,-4.1,4.2,2.3,-8.8,-1.7,22.5,20.5,1.47,41.6,75.6
200626,1988-12-24,Reykjavik,2.0,-14.1,-17.0,-16.0,-21.1,-24.1,-22.9,0.0,0.0,0.0,23.7,41.0
200627,1988-12-25,Reykjavik,75.0,-0.8,-15.1,-9.2,-9.0,-21.8,-16.7,8.9,0.0,6.3,38.0,72.7
200643,1989-01-10,Reykjavik,75.0,2.1,-9.2,-2.7,-1.9,-14.6,-8.9,19.7,10.7,6.37,43.6,88.6
200655,1989-01-22,Reykjavik,75.0,0.8,-13.6,-6.2,-5.6,-19.4,-13.4,12.2,0.3,8.33,41.1,79.6
200656,1989-01-23,Reykjavik,73.0,3.9,1.0,2.3,-1.5,-6.5,-3.9,25.4,22.6,1.96,45.3,85.3
200663,1989-01-30,Reykjavik,75.0,8.1,-2.3,0.1,0.6,-8.4,-6.0,14.6,7.3,5.18,48.4,86.8
200664,1989-01-31,Reykjavik,73.0,8.0,-0.6,5.1,0.2,-10.1,-2.8,7.8,7.2,0.42,61.3,119.9
200665,1989-02-01,Reykjavik,75.0,1.3,-4.3,-2.6,-6.3,-13.9,-9.5,9.9,0.3,6.86,53.5,105.8
200667,1989-02-03,Reykjavik,75.0,1.8,-3.0,-0.8,-4.8,-9.9,-7.4,16.3,7.6,6.37,38.3,73.4
200669,1989-02-05,Reykjavik,75.0,-4.7,-15.4,-9.7,-12.3,-21.0,-16.7,6.8,0.0,4.83,45.3,86.0
200673,1989-02-09,Reykjavik,75.0,4.9,0.7,3.4,0.2,-9.0,-4.2,28.8,20.6,5.81,50.3,94.7
200674,1989-02-10,Reykjavik,73.0,3.8,-0.9,0.4,-6.0,-9.4,-7.8,10.4,7.2,2.31,59.3,112.7
200675,1989-02-11,Reykjavik,73.0,2.4,-1.4,0.2,-3.7,-12.6,-8.4,6.1,2.7,2.59,58.3,117.0
200676,1989-02-12,Reykjavik,73.0,-0.9,-2.5,-1.7,-7.6,-13.6,-11.4,2.3,0.0,1.89,55.3,110.5
200680,1989-02-16,Reykjavik,71.0,-4.0,-17.2,-11.0,-12.0,-22.6,-17.6,0.2,0.0,0.56,33.7,61.9
200723,1989-03-31,Reykjavik,75.0,5.8,0.6,3.3,1.0,-3.3,-2.0,37.2,26.0,7.84,44.8,82.4
200845,1989-07-31,Reykjavik,3.0,16.2,5.6,11.5,15.6,3.6,10.1,0.0,0.0,0.0,9.0,21.2
200901,1989-09-25,Reykjavik,75.0,7.3,1.6,4.0,0.7,-6.0,-2.4,21.2,19.8,0.98,43.3,81.7
201003,1990-01-05,Reykjavik,75.0,1.6,-0.2,1.0,-1.9,-3.9,-2.9,14.4,8.8,3.92,17.6,34.6
201006,1990-01-08,Reykjavik,75.0,5.1,-1.0,2.0,-1.1,-8.1,-5.3,22.3,13.8,5.95,52.1,104.8
201007,1990-01-09,Reykjavik,73.0,5.0,-1.4,1.2,-3.6,-10.5,-8.3,5.9,3.7,1.54,67.3,127.1
201058,1990-03-01,Reykjavik,73.0,-4.7,-17.0,-10.9,-9.5,-23.0,-16.2,1.2,0.0,1.12,21.4,43.2
201082,1990-03-25,Reykjavik,71.0,4.8,-4.9,2.0,-2.0,-9.6,-4.7,3.2,3.2,0.07,53.8,95.4
201099,1990-04-11,Reykjavik,75.0,5.0,-0.6,1.5,-2.6,-8.0,-5.1,22.1,5.6,11.55,59.5,113.8
201103,1990-04-15,Reykjavik,73.0,2.5,-1.3,0.8,-0.3,-4.1,-2.1,5.0,3.1,1.33,9.2,17.6
201193,1990-07-14,Reykjavik,51.0,17.8,10.6,13.3,13.8,6.6,9.3,0.5,0.5,0.0,38.0,70.2
201197,1990-07-18,Reykjavik,61.0,13.3,11.1,12.1,10.3,8.3,9.0,12.0,12.0,0.0,32.9,58.0
201206,1990-07-27,Reykjavik,61.0,18.9,11.2,15.1,17.8,10.3,13.8,3.3,3.3,0.0,25.8,43.9
201207,1990-07-28,Reykjavik,51.0,17.9,11.2,14.9,18.2,10.0,14.2,0.7,0.7,0.0,13.6,30.2
201208,1990-07-29,Reykjavik,51.0,15.5,12.7,14.1,15.2,12.0,13.3,2.0,2.0,0.0,13.0,29.2
201211,1990-08-01,Reykjavik,53.0,15.9,10.5,12.7,15.7,9.1,11.7,5.3,5.3,0.0,11.5,24.1
201324,1990-11-22,Reykjavik,75.0,3.6,-0.6,1.2,-1.1,-7.7,-5.7,23.1,11.1,8.47,51.1,95.8
201376,1991-01-13,Reykjavik,63.0,5.9,2.4,4.7,0.4,-6.2,-3.2,30.9,30.9,0.0,53.8,117.4
201383,1991-01-20,Reykjavik,3.0,-1.8,-19.4,-14.1,-8.4,-24.6,-19.7,0.0,0.0,0.0,27.1,43.6
201384,1991-01-21,Reykjavik,71.0,7.3,0.3,4.6,1.1,-6.6,-2.1,16.2,16.0,0.14,52.4,94.0
201394,1991-01-31,Reykjavik,73.0,5.1,-1.1,2.4,-2.0,-7.9,-4.9,22.6,21.0,1.12,55.6,99.0
201396,1991-02-02,Reykjavik,73.0,4.0,0.8,2.2,-1.6,-8.0,-5.2,19.3,16.0,2.31,57.3,105.5
201397,1991-02-03,Reykjavik,75.0,7.5,-2.2,1.7,-0.5,-10.7,-6.6,15.1,10.4,3.43,78.0,136.4
201399,1991-02-05,Reykjavik,73.0,6.2,3.4,5.4,1.3,-3.5,-0.9,30.9,28.3,1.82,56.2,105.8
201419,1991-02-25,Reykjavik,71.0,4.6,-5.7,1.2,-1.0,-12.7,-6.6,16.8,16.3,0.35,49.3,97.6
201466,1991-04-13,Reykjavik,73.0,7.0,-3.4,2.2,1.3,-8.3,-3.5,14.7,13.4,0.91,42.5,84.6
201532,1991-06-18,Reykjavik,1.0,17.6,7.2,13.4,16.9,4.9,11.4,0.0,0.0,0.0,11.8,26.3
201549,1991-07-05,Reykjavik,51.0,14.3,11.9,12.8,11.1,9.3,10.2,0.7,0.7,0.0,23.4,45.7
201550,1991-07-06,Reykjavik,51.0,21.5,11.5,16.2,23.1,10.5,16.0,0.3,0.3,0.0,10.1,24.8
201551,1991-07-07,Reykjavik,53.0,19.0,11.7,16.0,19.0,11.0,15.6,0.5,0.5,0.0,11.3,35.6
201552,1991-07-08,Reykjavik,51.0,21.7,14.1,17.9,21.5,12.9,17.2,0.9,0.9,0.0,16.3,33.5
201553,1991-07-09,Reykjavik,51.0,23.1,14.9,18.9,23.9,14.2,18.9,0.2,0.2,0.0,14.3,37.8
201554,1991-07-10,Reykjavik,51.0,20.0,11.4,15.4,19.4,10.6,14.1,0.4,0.4,0.0,15.5,28.1
201555,1991-07-11,Reykjavik,51.0,18.3,11.4,14.9,16.4,10.8,13.2,0.4,0.4,0.0,20.4,39.6
201556,1991-07-12,Reykjavik,2.0,19.5,11.6,15.7,17.2,9.9,13.4,0.0,0.0,0.0,22.9,44.6
201557,1991-07-13,Reykjavik,3.0,18.9,10.7,15.1,17.4,8.5,13.1,0.0,0.0,0.0,18.9,38.9
201562,1991-07-18,Reykjavik,61.0,16.0,10.3,13.1,14.8,9.8,12.0,7.9,7.9,0.0,15.5,31.3
201563,1991-07-19,Reykjavik,51.0,18.0,10.4,14.6,16.6,9.7,13.4,1.0,1.0,0.0,14.7,28.1
201564,1991-07-20,Reykjavik,2.0,16.2,11.0,13.6,16.2,9.7,12.5,0.0,0.0,0.0,10.7,27.7
201565,1991-07-21,Reykjavik,61.0,17.0,9.0,13.3,17.1,7.8,12.6,2.7,2.7,0.0,7.8,23.8
201568,1991-07-24,Reykjavik,61.0,13.5,11.0,12.1,11.8,9.9,10.8,9.7,9.7,0.0,14.9,34.2
201575,1991-07-31,Reykjavik,51.0,20.2,12.3,16.3,19.9,10.6,15.7,0.2,0.2,0.0,11.7,31.3
201576,1991-08-01,Reykjavik,53.0,19.5,12.4,15.7,20.4,11.7,15.6,1.5,1.5,0.0,9.4,31.7
201577,1991-08-02,Reykjavik,53.0,18.5,11.4,14.7,19.5,11.3,14.7,5.4,5.4,0.0,12.3,29.2
201578,1991-08-03,Reykjavik,55.0,17.2,13.1,14.7,16.7,12.3,13.9,3.6,3.6,0.0,16.4,34.9
201579,1991-08-04,Reykjavik,63.0,16.8,12.1,14.0,15.6,11.4,13.0,11.3,11.3,0.0,15.5,32.0
201639,1991-10-03,Reykjavik,75.0,5.3,1.9,3.0,0.6,-6.5,-3.5,20.0,14.0,4.2,43.6,79.9
201682,1991-11-15,Reykjavik,75.0,-5.6,-6.9,-6.3,-13.4,-14.6,-14.1,12.5,0.0,8.82,35.2,67.7
201685,1991-11-18,Reykjavik,3.0,-11.0,-12.9,-11.6,-15.1,-17.0,-15.9,0.0,0.0,0.0,8.4,12.6
201737,1992-01-09,Reykjavik,73.0,5.2,-6.5,1.8,-0.2,-12.3,-4.3,11.7,10.4,0.98,36.3,65.2
201763,1992-02-04,Reykjavik,75.0,-1.0,-9.6,-5.4,-9.5,-14.3,-11.5,13.4,0.1,9.38,43.5,78.1
201764,1992-02-05,Reykjavik,73.0,6.0,-0.5,3.1,0.3,-9.1,-3.5,19.8,18.1,1.19,42.3,78.5
201775,1992-02-16,Reykjavik,73.0,3.8,-7.6,-0.3,-0.6,-12.9,-7.1,19.8,14.8,3.57,51.0,95.8
201777,1992-02-18,Reykjavik,71.0,5.9,-1.5,2.0,0.6,-9.3,-5.1,12.9,12.8,0.21,53.2,98.6
201783,1992-02-24,Reykjavik,75.0,0.8,-5.9,-2.6,-4.5,-13.3,-10.7,4.8,0.0,3.85,64.8,112.0
201784,1992-02-25,Reykjavik,75.0,1.8,-6.9,-1.4,-6.6,-12.7,-9.8,6.6,0.7,4.27,57.3,99.0
201791,1992-03-03,Reykjavik,75.0,3.7,0.8,1.9,-1.5,-7.9,-4.4,13.5,2.9,7.42,56.9,117.7
201795,1992-03-07,Reykjavik,73.0,6.2,-2.6,2.1,-0.0,-7.6,-4.8,17.0,16.4,0.42,51.8,91.4
201796,1992-03-08,Reykjavik,73.0,7.2,-0.2,4.5,0.4,-6.2,-3.1,22.9,22.1,0.56,58.0,116.3
201802,1992-03-14,Reykjavik,71.0,-13.8,-16.1,-14.7,-19.6,-22.6,-21.1,0.1,0.0,0.35,22.5,37.8
201803,1992-03-15,Reykjavik,75.0,4.0,-13.9,-6.0,-1.7,-20.0,-12.4,16.3,9.0,5.25,36.1,69.8
201814,1992-03-26,Reykjavik,71.0,2.9,-11.4,-3.2,-0.9,-15.6,-7.6,1.3,1.2,0.21,19.2,38.2
201874,1992-05-25,Reykjavik,3.0,14.6,3.3,9.8,13.8,0.5,7.7,0.0,0.0,0.0,13.1,26.3
201926,1992-07-16,Reykjavik,2.0,15.5,4.1,10.5,15.7,2.1,9.2,0.0,0.0,0.0,7.5,17.6
201928,1992-07-18,Reykjavik,55.0,16.4,12.6,14.1,16.7,11.5,13.7,6.6,6.6,0.0,10.7,37.8
201929,1992-07-19,Reykjavik,51.0,18.5,10.3,14.4,16.2,8.4,12.2,0.2,0.2,0.0,20.3,40.0
201955,1992-08-14,Reykjavik,63.0,11.4,9.4,10.1,7.5,1.9,4.5,24.7,24.7,0.0,49.4,95.4
201964,1992-08-23,Reykjavik,55.0,17.1,7.4,12.4,13.1,2.8,8.2,5.6,5.6,0.0,27.7,50.4
202058,1992-11-25,Reykjavik,73.0,-0.3,-1.8,-0.7,-8.1,-9.7,-9.2,4.2,0.2,3.01,46.3,82.1
202071,1992-12-08,Reykjavik,75.0,4.2,-6.4,1.6,-2.8,-12.5,-5.7,18.2,8.5,6.79,53.3,103.7
202082,1992-12-19,Reykjavik,73.0,-2.9,-17.5,-12.1,-12.1,-23.5,-18.7,0.5,0.0,0.42,43.0,74.9
202083,1992-12-20,Reykjavik,73.0,4.8,-1.9,2.3,-1.9,-11.4,-5.7,24.0,20.2,2.66,54.6,103.3
202085,1992-12-22,Reykjavik,61.0,6.4,1.7,4.0,-1.6,-7.2,-4.0,19.4,19.4,0.0,57.3,105.1
202087,1992-12-24,Reykjavik,73.0,-0.0,-0.9,-0.4,-7.8,-10.3,-8.7,3.3,0.2,2.31,47.9,88.2
202089,1992-12-26,Reykjavik,63.0,7.2,2.7,4.9,-0.8,-4.7,-2.9,32.0,32.0,0.0,49.4,93.2
202098,1993-01-04,Reykjavik,73.0,0.9,-14.8,-7.2,-4.6,-20.6,-13.3,1.0,0.3,0.56,34.3,64.1
202118,1993-01-24,Reykjavik,73.0,-6.3,-13.1,-10.4,-11.3,-20.8,-17.5,1.4,0.0,1.54,41.6,76.3
202119,1993-01-25,Reykjavik,75.0,0.6,-10.7,-1.6,-4.1,-19.7,-7.5,6.2,0.6,3.92,37.6,60.8
202123,1993-01-29,Reykjavik,75.0,6.4,-0.3,2.4,-3.1,-7.7,-6.2,14.1,7.0,5.25,60.5,117.0
202125,1993-01-31,Reykjavik,73.0,7.6,-1.0,4.0,-1.5,-9.2,-4.6,14.3,12.2,1.54,57.9,111.6
202126,1993-02-01,Reykjavik,73.0,5.4,-0.3,1.6,-3.0,-11.1,-7.0,5.3,4.2,0.91,56.2,126.7
202130,1993-02-05,Reykjavik,75.0,-0.4,-15.7,-7.0,-8.8,-21.3,-14.4,10.3,0.0,7.42,40.6,72.4
202137,1993-02-12,Reykjavik,73.0,3.3,-0.6,0.9,-4.9,-11.1,-6.8,9.7,6.3,2.45,60.3,121.7
202138,1993-02-13,Reykjavik,73.0,-0.7,-1.3,-1.0,-7.8,-11.2,-9.0,1.4,0.0,1.26,48.5,96.1
202139,1993-02-14,Reykjavik,73.0,-0.8,-3.1,-1.7,-8.3,-9.3,-8.7,1.1,0.0,1.26,35.3,58.7
202148,1993-02-23,Reykjavik,75.0,5.2,-3.6,0.2,-0.9,-13.3,-7.4,14.7,9.9,3.85,45.9,86.8
202177,1993-03-24,Reykjavik,53.0,4.1,-13.7,-5.0,-2.6,-19.8,-11.2,0.7,0.7,0.0,35.4,61.6
202222,1993-05-08,Reykjavik,63.0,7.1,5.0,6.5,2.4,-2.1,0.4,36.9,36.9,0.0,41.6,73.4
202295,1993-07-20,Reykjavik,51.0,18.8,8.5,13.9,17.2,5.8,11.9,0.3,0.3,0.0,14.5,31.3
202301,1993-07-26,Reykjavik,2.0,19.3,6.4,13.2,18.4,3.1,10.8,0.0,0.0,0.0,16.9,31.3
202411,1993-11-13,Reykjavik,73.0,-1.3,-2.7,-1.9,-8.8,-10.2,-9.6,2.1,0.0,1.89,36.9,63.7
202413,1993-11-15,Reykjavik,63.0,5.6,4.2,4.8,-1.2,-4.1,-2.7,24.4,24.4,0.0,48.0,94.0
202415,1993-11-17,Reykjavik,73.0,5.7,1.2,2.9,-1.8,-7.1,-4.2,6.6,5.6,0.7,66.0,128.9
202417,1993-11-19,Reykjavik,71.0,6.2,1.7,3.4,-1.6,-4.8,-3.3,14.2,13.9,0.21,60.8,106.6
202418,1993-11-20,Reykjavik,61.0,7.9,3.1,4.9,-0.4,-3.0,-2.1,13.1,13.1,0.0,64.6,123.1
202424,1993-11-26,Reykjavik,63.0,6.0,-1.0,3.7,0.4,-6.1,-4.6,20.4,20.4,0.0,62.8,118.1
202426,1993-11-28,Reykjavik,63.0,7.6,3.0,5.4,2.7,-1.7,-0.3,30.5,30.5,0.0,52.2,92.9
202441,1993-12-13,Reykjavik,75.0,-4.8,-15.2,-10.3,-12.4,-20.1,-15.9,4.3,0.0,3.01,34.2,60.5
202449,1993-12-21,Reykjavik,71.0,-8.7,-19.6,-14.0,-13.9,-24.7,-19.1,0.0,0.0,0.07,16.1,24.5
202450,1993-12-22,Reykjavik,73.0,-12.1,-20.9,-16.9,-15.9,-26.1,-22.0,0.8,0.0,0.7,20.3,35.6
202475,1994-01-16,Reykjavik,73.0,2.3,-15.0,-7.2,-2.6,-19.9,-12.9,6.6,3.1,2.52,32.2,66.2
202483,1994-01-24,Reykjavik,3.0,-9.0,-20.3,-14.9,-16.5,-25.3,-21.0,0.0,0.0,0.0,26.5,48.6
202487,1994-01-28,Reykjavik,75.0,-4.3,-16.9,-10.7,-11.7,-24.2,-17.2,6.4,0.0,4.55,29.7,53.6
202501,1994-02-11,Reykjavik,75.0,3.8,-0.9,1.4,-2.0,-8.8,-5.5,21.6,10.8,7.63,55.2,102.6
202509,1994-02-19,Reykjavik,61.0,6.3,3.1,5.3,-0.7,-4.8,-2.2,30.9,30.9,0.0,47.6,86.4
202516,1994-02-26,Reykjavik,0.0,-4.7,-15.6,-10.7,-8.5,-20.3,-15.1,0.0,0.0,0.0,8.0,15.8
202517,1994-02-27,Reykjavik,1.0,-4.3,-13.8,-10.2,-8.4,-18.4,-14.5,0.0,0.0,0.0,7.4,19.4
202539,1994-03-21,Reykjavik,73.0,5.0,-3.0,2.1,-0.8,-10.5,-5.0,27.9,22.3,3.92,42.4,75.2
202642,1994-07-02,Reykjavik,3.0,15.0,10.9,12.8,13.6,9.7,11.6,0.0,0.0,0.0,12.1,29.5
202645,1994-07-05,Reykjavik,0.0,19.7,10.1,15.9,19.8,8.5,14.9,0.0,0.0,0.0,15.3,30.2
202646,1994-07-06,Reykjavik,51.0,20.8,11.7,16.0,21.8,11.3,15.7,0.1,0.1,0.0,10.5,26.6
202647,1994-07-07,Reykjavik,51.0,17.7,12.0,14.8,17.6,11.4,14.4,0.5,0.5,0.0,9.4,29.2
202648,1994-07-08,Reykjavik,51.0,17.0,10.2,13.5,15.9,9.8,12.4,0.1,0.1,0.0,10.5,34.2
202649,1994-07-09,Reykjavik,53.0,16.3,11.2,13.8,15.2,9.8,12.2,1.7,1.7,0.0,12.0,25.9
202664,1994-07-24,Reykjavik,61.0,15.8,10.2,12.9,14.1,8.1,11.1,11.8,11.8,0.0,17.3,36.7
202665,1994-07-25,Reykjavik,61.0,15.0,9.7,12.5,14.2,7.4,10.5,6.6,6.6,0.0,17.6,35.3
202670,1994-07-30,Reykjavik,61.0,15.3,10.2,12.8,14.3,9.0,11.3,9.4,9.4,0.0,20.6,36.0
202675,1994-08-04,Reykjavik,3.0,15.8,10.7,13.2,15.1,10.3,12.5,0.0,0.0,0.0,12.2,26.6
202703,1994-09-01,Reykjavik,63.0,11.0,9.6,10.4,6.0,4.6,5.1,32.3,32.3,0.0,41.3,75.6
202738,1994-10-06,Reykjavik,63.0,9.3,1.3,6.2,6.8,-3.5,1.4,22.4,22.4,0.0,37.7,65.5
202760,1994-10-28,Reykjavik,2.0,1.5,-2.6,-0.9,-0.8,-6.1,-4.0,0.0,0.0,0.0,6.0,11.5
202762,1994-10-30,Reykjavik,75.0,1.0,-2.3,-0.4,-2.8,-6.4,-4.4,14.9,1.7,9.31,13.1,27.4
202782,1994-11-19,Reykjavik,75.0,2.4,0.8,1.7,-1.8,-3.5,-2.5,16.0,5.4,7.42,25.6,46.8
202789,1994-11-26,Reykjavik,61.0,8.1,0.3,5.0,0.8,-6.3,-3.5,12.8,12.8,0.0,56.6,123.5
202794,1994-12-01,Reykjavik,75.0,7.6,-3.5,0.3,2.3,-8.7,-5.1,15.9,10.3,4.13,32.9,72.0
202806,1994-12-13,Reykjavik,71.0,2.0,-14.7,-6.5,-5.5,-19.3,-12.9,1.2,1.0,0.21,37.3,70.9
202830,1995-01-06,Reykjavik,75.0,3.6,-14.8,-5.2,-1.8,-20.7,-11.6,13.2,7.8,3.85,43.2,83.2
202852,1995-01-28,Reykjavik,2.0,-11.3,-19.0,-15.8,-16.8,-23.8,-20.8,0.0,0.0,0.0,13.7,24.5
202853,1995-01-29,Reykjavik,71.0,1.5,-19.6,-7.4,-4.9,-24.4,-13.7,1.7,1.4,0.21,31.0,55.1
202881,1995-02-26,Reykjavik,75.0,1.5,-14.2,-5.5,-4.3,-18.8,-12.1,10.6,1.0,6.79,53.0,90.7
202914,1995-03-31,Reykjavik,73.0,-1.0,-3.2,-1.9,-10.6,-13.2,-11.8,1.9,0.0,2.24,49.3,105.5
202915,1995-04-01,Reykjavik,73.0,-1.2,-3.5,-2.5,-10.2,-13.7,-12.2,0.9,0.0,1.61,51.0,92.2
203008,1995-07-03,Reykjavik,3.0,19.9,8.3,13.7,18.0,5.2,11.1,0.0,0.0,0.0,17.3,35.6
203016,1995-07-11,Reykjavik,53.0,19.6,11.1,15.0,18.7,10.2,14.3,5.1,5.1,0.0,15.1,28.4
203017,1995-07-12,Reykjavik,2.0,18.8,10.0,14.3,19.4,8.7,13.2,0.0,0.0,0.0,15.9,32.8
203045,1995-08-09,Reykjavik,51.0,14.5,11.7,13.1,10.8,8.8,9.9,1.5,1.5,0.0,35.0,70.9
203046,1995-08-10,Reykjavik,61.0,14.3,12.2,13.1,9.7,7.3,8.4,9.8,9.8,0.0,38.9,75.6
203047,1995-08-11,Reykjavik,61.0,16.7,12.4,14.1,13.1,9.5,11.2,4.6,4.6,0.0,28.7,55.1
