,time,location_name
509,2005-11-10,Sydney
510,2005-11-15,Sydney
511,2005-11-26,Sydney
512,2005-12-07,Sydney
513,2005-12-23,Sydney
514,2005-12-31,Sydney
515,2006-01-01,Sydney
516,2006-01-11,Sydney
517,2006-01-16,Sydney
518,2006-02-01,Sydney
519,2006-02-06,Sydney
520,2006-02-16,Sydney
521,2006-02-17,Sydney
522,2006-02-18,Sydney
523,2006-04-05,Sydney
524,2006-09-06,Sydney
525,2006-09-24,Sydney
526,2006-10-08,Sydney
527,2006-10-18,Sydney
528,2006-11-21,Sydney
529,2006-12-02,Sydney
530,2007-01-20,Sydney
531,2007-01-21,Sydney
532,2007-01-27,Sydney
533,2007-02-12,Sydney
534,2007-02-24,Sydney
535,2007-03-04,Sydney
536,2007-03-08,Sydney
537,2007-03-20,Sydney
538,2007-03-24,Sydney
539,2007-04-27,Sydney
540,2007-06-07,Sydney
541,2007-06-08,Sydney
542,2007-06-09,Sydney
543,2007-06-19,Sydney
544,2007-06-27,Sydney
545,2007-08-19,Sydney
546,2007-12-21,Sydney
547,2007-12-22,Sydney
548,2008-01-29,Sydney
549,2008-01-31,Sydney
550,2008-02-04,Sydney
551,2008-07-28,Sydney
552,2008-08-22,Sydney
553,2008-10-03,Sydney
554,2008-12-12,Sydney
555,2009-01-14,Sydney
556,2009-01-15,Sydney
557,2009-01-21,Sydney
558,2009-01-22,Sydney
559,2009-01-23,Sydney
560,2009-01-24,Sydney
561,2009-02-01,Sydney
562,2009-02-06,Sydney
563,2009-02-07,Sydney
564,2009-03-31,Sydney
565,2009-09-22,Sydney
566,2009-11-20,Sydney
567,2009-11-22,Sydney
568,2009-12-17,Sydney
569,2009-12-24,Sydney
570,2009-12-27,Sydney
571,2010-01-09,Sydney
572,2010-01-12,Sydney
573,2010-01-22,Sydney
574,2010-01-23,Sydney
575,2010-01-25,Sydney
576,2010-02-03,Sydney
577,2010-02-04,Sydney
578,2010-02-05,Sydney
579,2010-02-06,Sydney
580,2010-02-11,Sydney
581,2010-02-12,Sydney
582,2010-02-13,Sydney
583,2010-02-14,Sydney
584,2010-02-21,Sydney
585,2010-02-22,Sydney
586,2010-03-29,Sydney
587,2010-06-29,Sydney
588,2010-10-15,Sydney
589,2010-11-01,Sydney
590,2010-11-15,Sydney
591,2010-12-09,Sydney
592,2011-01-12,Sydney
593,2011-01-25,Sydney
594,2011-01-26,Sydney
