,time,location_name
737,2020-12-18,Sydney
738,2021-01-04,Sydney
739,2021-03-20,Sydney
740,2021-05-04,Sydney
741,2021-06-10,Sydney
742,2021-08-24,Sydney
743,2021-10-29,Sydney
744,2022-02-01,Sydney
745,2022-02-25,Sydney
746,2022-02-26,Sydney
747,2022-03-02,Sydney
748,2022-03-07,Sydney
749,2022-03-08,Sydney
750,2022-07-01,Sydney
751,2022-07-02,Sydney
752,2022-07-03,Sydney
753,2022-07-04,Sydney
754,2022-10-08,Sydney
755,2022-10-31,Sydney
756,2022-11-13,Sydney
757,2022-12-12,Sydney
