,time,location_name
523,1996-06-08,Toronto
524,1996-09-13,Toronto
525,1996-09-28,Toronto
526,1996-10-19,Toronto
527,1996-11-08,Toronto
528,1997-01-17,Toronto
529,1997-02-21,Toronto
530,1997-02-22,Toronto
531,1997-02-27,Toronto
532,1997-04-07,Toronto
533,1997-05-01,Toronto
534,1997-05-05,Toronto
535,1997-06-18,Toronto
536,1997-06-25,Toronto
537,1998-03-10,Toronto
538,1998-03-28,Toronto
539,1998-05-31,Toronto
540,1998-06-03,Toronto
541,1998-11-11,Toronto
542,1999-01-03,Toronto
543,1999-01-22,Toronto
544,1999-02-12,Toronto
545,1999-03-04,Toronto
546,1999-04-22,Toronto
547,1999-07-02,Toronto
548,1999-09-30,Toronto
549,1999-11-03,Toronto
550,2000-04-06,Toronto
551,2000-05-18,Toronto
552,2000-06-25,Toronto
553,2000-10-04,Toronto
554,2000-10-24,Toronto
555,2000-12-12,Toronto
556,2001-02-09,Toronto
557,2001-02-10,Toronto
558,2001-02-25,Toronto
559,2001-02-26,Toronto
560,2001-10-05,Toronto
561,2001-10-17,Toronto
562,2001-12-06,Toronto
563,2002-01-13,Toronto
564,2002-02-01,Toronto
565,2002-03-10,Toronto
566,2002-05-10,Toronto
567,2002-05-14,Toronto
568,2002-08-14,Toronto
569,2002-09-11,Toronto
570,2002-10-05,Toronto
571,2002-10-22,Toronto
572,2003-02-05,Toronto
573,2003-02-12,Toronto
574,2003-09-19,Toronto
575,2003-09-22,Toronto
576,2003-09-23,Toronto
577,2003-09-25,Toronto
578,2003-09-27,Toronto
579,2003-10-15,Toronto
580,2003-10-26,Toronto
581,2003-11-13,Toronto
582,2003-11-24,Toronto
583,2003-11-27,Toronto
584,2003-11-29,Toronto
585,2004-01-26,Toronto
586,2004-03-30,Toronto
587,2004-04-19,Toronto
588,2004-07-31,Toronto
589,2004-09-09,Toronto
590,2005-01-22,Toronto
591,2005-01-23,Toronto
592,2005-02-07,Toronto
593,2005-04-03,Toronto
594,2005-07-26,Toronto
595,2005-09-29,Toronto
596,2005-11-16,Toronto
597,2006-01-02,Toronto
598,2006-01-14,Toronto
599,2006-01-17,Toronto
600,2006-03-12,Toronto
601,2006-03-14,Toronto
602,2006-04-04,Toronto
603,2006-05-16,Toronto
604,2006-05-26,Toronto
605,2006-08-02,Toronto
606,2006-10-29,Toronto
607,2006-11-08,Toronto
608,2006-12-01,Toronto
609,2007-02-14,Toronto
610,2007-02-27,Toronto
611,2007-06-04,Toronto
612,2007-09-07,Toronto
613,2007-11-30,Toronto
614,2008-01-09,Toronto
615,2008-01-27,Toronto
616,2008-01-30,Toronto
617,2008-03-09,Toronto
618,2008-04-28,Toronto
619,2008-07-20,Toronto
620,2008-09-15,Toronto
621,2008-10-21,Toronto
622,2008-12-15,Toronto
623,2008-12-28,Toronto
624,2009-04-20,Toronto
625,2009-05-14,Toronto
626,2009-10-07,Toronto
627,2009-11-29,Toronto
628,2009-12-09,Toronto
629,2010-01-03,Toronto
630,2010-01-28,Toronto
631,2010-03-20,Toronto
632,2010-07-09,Toronto
633,2010-07-13,Toronto
634,2010-07-23,Toronto
635,2010-08-10,Toronto
636,2010-09-04,Toronto
637,2010-09-07,Toronto
638,2010-09-24,Toronto
639,2010-09-28,Toronto
640,2010-10-27,Toronto
641,2010-12-01,Toronto
642,2010-12-14,Toronto
643,2011-02-02,Toronto
644,2011-03-16,Toronto
645,2011-04-04,Toronto
646,2011-04-16,Toronto
647,2011-04-17,Toronto
648,2011-10-15,Toronto
649,2011-11-29,Toronto
650,2011-12-16,Toronto
651,2012-01-19,Toronto
652,2012-03-03,Toronto
653,2012-03-08,Toronto
654,2012-06-01,Toronto
655,2012-07-17,Toronto
656,2012-07-23,Toronto
657,2012-09-08,Toronto
658,2012-10-30,Toronto
659,2012-12-07,Toronto
660,2013-01-20,Toronto
661,2013-02-08,Toronto
662,2013-02-27,Toronto
663,2013-04-12,Toronto
664,2013-05-12,Toronto
665,2013-06-02,Toronto
666,2013-06-28,Toronto
667,2013-07-19,Toronto
668,2013-11-18,Toronto
669,2014-01-02,Toronto
670,2014-01-03,Toronto
671,2014-01-07,Toronto
672,2014-01-24,Toronto
673,2014-02-09,Toronto
674,2014-02-27,Toronto
675,2014-04-08,Toronto
676,2014-04-10,Toronto
677,2014-04-15,Toronto
678,2014-07-13,Toronto
679,2014-09-11,Toronto
680,2014-11-18,Toronto
681,2014-11-24,Toronto
682,2014-11-25,Toronto
683,2015-01-09,Toronto
684,2015-02-02,Toronto
685,2015-02-15,Toronto
686,2015-04-10,Toronto
687,2015-10-06,Toronto
688,2015-10-28,Toronto
689,2015-11-11,Toronto
690,2015-12-29,Toronto
691,2016-01-11,Toronto
692,2016-02-29,Toronto
693,2016-04-07,Toronto
694,2016-06-12,Toronto
695,2016-08-13,Toronto
696,2016-08-16,Toronto
697,2016-09-10,Toronto
698,2016-11-20,Toronto
699,2016-12-14,Toronto
700,2016-12-15,Toronto
701,2017-01-11,Toronto
702,2017-02-07,Toronto
703,2017-03-02,Toronto
704,2017-03-08,Toronto
705,2017-03-14,Toronto
706,2017-03-15,Toronto
707,2017-05-01,Toronto
708,2017-09-04,Toronto
709,2017-10-08,Toronto
710,2017-10-14,Toronto
711,2017-10-15,Toronto
712,2017-10-24,Toronto
713,2017-11-13,Toronto
714,2018-01-13,Toronto
715,2018-01-22,Toronto
716,2018-02-10,Toronto
717,2018-03-31,Toronto
718,2018-04-01,Toronto
719,2018-04-04,Toronto
720,2018-04-16,Toronto
721,2018-04-29,Toronto
722,2018-05-04,Toronto
723,2018-05-05,Toronto
724,2018-06-13,Toronto
725,2018-08-17,Toronto
726,2018-09-21,Toronto
727,2018-11-01,Toronto
728,2018-11-10,Toronto
729,2018-12-14,Toronto
730,2019-01-20,Toronto
731,2019-02-08,Toronto
732,2019-02-25,Toronto
733,2019-04-15,Toronto
734,2019-04-27,Toronto
735,2019-11-01,Toronto
736,2020-01-11,Toronto
737,2020-02-27,Toronto
738,2020-04-10,Toronto
739,2020-04-21,Toronto
740,2020-08-02,Toronto
741,2020-11-15,Toronto
742,2021-02-16,Toronto
743,2021-04-20,Toronto
744,2021-04-30,Toronto
745,2021-06-08,Toronto
746,2021-06-26,Toronto
747,2021-12-06,Toronto
748,2021-12-11,Toronto
749,2021-12-12,Toronto
750,2021-12-16,Toronto
751,2022-01-17,Toronto
752,2022-02-19,Toronto
753,2022-06-07,Toronto
754,2022-09-25,Toronto
755,2022-12-23,Toronto
756,2022-12-24,Toronto
757,2022-12-31,Toronto
