,0,1,2,3,4,5,6,7,8,9,10,11,12,13
22786,2002-05-22,Cape Town,61.0,18.5,12.8,15.5,14.8,11.1,12.8,9.0,9.0,0.0,33.5,61.6
22787,2002-05-23,Cape Town,61.0,16.1,13.9,14.9,12.1,10.3,11.5,5.6,5.6,0.0,34.6,68.4
22788,2002-05-24,Cape Town,61.0,16.7,13.8,15.2,14.1,9.7,11.4,12.3,12.3,0.0,45.1,79.6
22793,2002-05-29,Cape Town,61.0,13.5,10.0,11.9,12.0,8.1,9.8,4.0,4.0,0.0,20.5,40.0
22807,2002-06-12,Cape Town,61.0,14.3,10.5,12.4,13.2,8.6,11.1,6.2,6.2,0.0,14.7,31.3
22821,2002-06-26,Cape Town,61.0,12.8,6.6,9.8,9.9,4.0,6.4,7.2,7.2,0.0,35.1,67.7
22834,2002-07-09,Cape Town,63.0,14.2,11.3,12.8,10.0,8.1,8.9,7.6,7.6,0.0,35.7,73.8
22840,2002-07-15,Cape Town,61.0,11.6,6.8,9.8,8.5,4.5,6.6,8.4,8.4,0.0,23.1,47.5
22841,2002-07-16,Cape Town,51.0,11.9,7.9,9.6,7.3,4.6,6.1,0.1,0.1,0.0,21.3,39.6
22852,2002-07-27,Cape Town,63.0,13.8,11.2,12.5,9.4,5.0,7.5,13.0,13.0,0.0,49.7,103.0
22853,2002-07-28,Cape Town,61.0,14.4,10.4,12.5,8.6,6.5,7.5,7.7,7.7,0.0,44.4,92.9
22854,2002-07-29,Cape Town,63.0,13.5,9.9,11.9,10.4,5.4,7.6,18.1,18.1,0.0,43.2,91.4
22855,2002-07-30,Cape Town,51.0,12.1,5.4,9.8,8.8,2.3,6.1,1.0,1.0,0.0,25.8,46.8
22857,2002-08-01,Cape Town,63.0,15.9,6.9,13.0,10.7,3.2,7.7,9.2,9.2,0.0,44.8,89.6
22858,2002-08-02,Cape Town,53.0,13.9,10.6,11.9,8.3,6.5,7.5,3.3,3.3,0.0,35.1,72.7
22867,2002-08-11,Cape Town,53.0,24.2,12.8,17.6,20.4,7.8,13.8,2.5,2.5,0.0,35.5,71.3
22869,2002-08-13,Cape Town,55.0,12.3,8.6,10.5,9.3,6.1,7.7,4.5,4.5,0.0,21.4,42.8
22878,2002-08-22,Cape Town,53.0,16.0,9.2,13.1,15.7,8.4,12.9,1.9,1.9,0.0,9.6,15.1
22895,2002-09-08,Cape Town,55.0,15.9,12.0,13.8,12.5,10.8,11.7,8.0,8.0,0.0,27.6,49.7
22917,2002-09-30,Cape Town,63.0,19.9,8.9,14.0,18.2,7.4,11.1,5.3,5.3,0.0,41.1,75.2
22920,2002-10-03,Cape Town,61.0,14.3,9.2,12.2,10.7,5.5,8.5,3.0,3.0,0.0,30.2,57.2
22927,2002-10-10,Cape Town,51.0,18.4,12.4,15.8,14.8,10.0,12.7,0.8,0.8,0.0,40.1,71.6
22951,2002-11-03,Cape Town,61.0,17.4,10.3,13.5,11.5,8.3,9.7,7.3,7.3,0.0,38.3,73.4
22967,2002-11-19,Cape Town,61.0,20.3,11.7,16.6,21.1,10.6,15.2,2.4,2.4,0.0,32.2,48.6
22989,2002-12-11,Cape Town,61.0,23.7,17.1,19.8,23.9,16.8,19.2,3.2,3.2,0.0,31.7,54.0
22995,2002-12-17,Cape Town,61.0,19.4,15.0,17.2,18.1,12.6,15.6,5.1,5.1,0.0,30.4,53.6
23000,2002-12-22,Cape Town,55.0,24.2,16.9,20.4,28.1,18.3,22.0,2.3,2.3,0.0,19.2,42.8
23024,2003-01-15,Cape Town,61.0,25.0,18.0,21.3,26.2,18.8,21.7,5.9,5.9,0.0,23.7,49.7
23025,2003-01-16,Cape Town,61.0,22.0,16.5,19.3,21.7,14.7,17.9,4.9,4.9,0.0,23.1,42.1
23028,2003-01-19,Cape Town,53.0,23.7,15.8,19.4,21.0,16.4,18.4,2.1,2.1,0.0,36.4,64.8
23047,2003-02-07,Cape Town,51.0,24.6,19.5,21.7,25.0,17.6,22.2,1.4,1.4,0.0,29.6,50.8
23081,2003-03-13,Cape Town,61.0,19.9,16.4,17.9,17.4,14.3,16.1,5.1,5.1,0.0,27.0,48.6
23120,2003-04-21,Cape Town,61.0,20.1,16.0,17.4,17.5,15.0,16.5,8.3,8.3,0.0,28.4,58.0
23199,2003-07-09,Cape Town,55.0,18.7,9.2,14.1,14.3,6.6,10.9,4.9,4.9,0.0,27.8,67.0
23220,2003-07-30,Cape Town,61.0,16.0,11.0,13.7,12.7,7.4,10.4,4.7,4.7,0.0,39.6,69.8
23230,2003-08-09,Cape Town,63.0,12.6,8.8,10.5,8.9,5.4,7.5,17.8,17.8,0.0,28.2,58.0
23233,2003-08-12,Cape Town,55.0,13.3,7.5,10.2,8.3,4.0,6.1,4.8,4.8,0.0,30.2,54.4
23240,2003-08-19,Cape Town,61.0,8.8,6.1,7.3,4.8,0.1,2.5,9.7,9.7,0.0,28.8,58.0
23241,2003-08-20,Cape Town,55.0,11.1,5.0,7.8,9.5,2.3,5.5,5.0,5.0,0.0,9.4,27.7
23246,2003-08-25,Cape Town,63.0,12.0,8.1,10.5,7.6,5.2,6.5,19.5,19.5,0.0,35.6,74.5
23253,2003-09-01,Cape Town,63.0,14.5,11.0,12.8,11.3,6.9,9.0,15.1,15.1,0.0,43.8,86.4
23306,2003-10-24,Cape Town,61.0,18.4,10.3,14.9,15.0,9.0,12.2,6.0,6.0,0.0,31.9,59.0
23307,2003-10-25,Cape Town,63.0,16.5,13.2,14.7,12.4,8.9,11.0,8.6,8.6,0.0,35.9,76.0
23356,2003-12-13,Cape Town,55.0,20.7,15.9,17.9,18.6,13.2,15.3,7.3,7.3,0.0,38.0,70.6
23378,2004-01-04,Cape Town,1.0,37.4,17.9,28.0,36.7,17.3,26.8,0.0,0.0,0.0,25.6,41.4
23379,2004-01-05,Cape Town,63.0,23.8,17.8,20.8,24.4,19.6,21.4,8.2,8.2,0.0,24.8,48.2
23388,2004-01-14,Cape Town,51.0,21.8,16.6,18.7,20.9,16.2,17.7,1.4,1.4,0.0,28.7,59.4
23435,2004-03-01,Cape Town,63.0,22.7,14.5,18.5,22.8,12.6,18.0,5.4,5.4,0.0,28.3,46.4
23436,2004-03-02,Cape Town,61.0,18.7,14.5,16.4,16.9,11.4,13.5,3.2,3.2,0.0,23.6,51.1
23466,2004-04-01,Cape Town,61.0,33.0,14.9,23.3,33.5,14.1,23.3,3.5,3.5,0.0,16.4,46.8
23467,2004-04-02,Cape Town,51.0,24.8,16.3,20.0,26.9,17.6,21.0,0.8,0.8,0.0,14.1,31.3
23468,2004-04-03,Cape Town,63.0,21.1,16.0,17.8,22.1,17.4,19.2,33.0,33.0,0.0,15.9,37.4
23470,2004-04-05,Cape Town,53.0,18.8,14.7,16.5,19.5,13.9,16.2,3.5,3.5,0.0,13.8,29.2
23480,2004-04-15,Cape Town,53.0,20.5,15.3,17.4,20.0,15.4,17.4,4.4,4.4,0.0,17.0,34.9
23481,2004-04-16,Cape Town,61.0,16.6,14.0,15.1,13.9,10.6,12.1,14.7,14.7,0.0,42.1,80.6
23531,2004-06-05,Cape Town,63.0,15.5,12.9,14.0,12.9,10.2,11.6,30.7,30.7,0.0,29.6,58.7
23539,2004-06-13,Cape Town,55.0,16.5,12.9,14.3,14.9,11.3,12.5,8.1,8.1,0.0,23.6,42.8
23545,2004-06-19,Cape Town,61.0,15.7,9.2,12.3,15.5,8.2,11.3,5.8,5.8,0.0,15.3,29.5
23552,2004-06-26,Cape Town,53.0,13.5,9.5,11.8,12.3,7.2,9.8,6.6,6.6,0.0,18.4,35.6
23586,2004-07-30,Cape Town,63.0,12.4,9.1,11.0,8.5,5.1,7.1,20.3,20.3,0.0,32.6,62.6
23654,2004-10-06,Cape Town,65.0,18.2,12.6,15.8,16.0,7.6,13.8,30.9,30.9,0.0,34.3,71.3
23656,2004-10-08,Cape Town,61.0,16.3,7.0,13.3,13.8,5.2,10.7,4.1,4.1,0.0,28.2,50.0
23668,2004-10-20,Cape Town,63.0,17.7,14.1,15.6,18.0,11.2,14.8,25.8,25.8,0.0,25.6,46.1
23710,2004-12-01,Cape Town,53.0,23.7,13.5,19.4,23.0,13.5,19.1,3.0,3.0,0.0,23.6,45.4
23739,2004-12-30,Cape Town,61.0,21.0,17.1,19.1,19.9,16.4,18.7,5.6,5.6,0.0,17.1,32.4
23759,2005-01-19,Cape Town,51.0,28.9,22.2,25.5,31.3,23.3,27.1,0.7,0.7,0.0,24.0,42.5
23760,2005-01-20,Cape Town,53.0,30.1,20.9,24.7,31.0,20.6,24.8,0.8,0.8,0.0,30.2,61.2
23768,2005-01-28,Cape Town,63.0,20.9,17.9,18.9,21.7,18.3,20.0,24.3,24.3,0.0,16.2,32.0
23774,2005-02-03,Cape Town,53.0,23.3,17.3,20.0,22.4,16.8,19.2,4.5,4.5,0.0,30.5,59.8
23809,2005-03-10,Cape Town,55.0,21.1,15.9,18.1,18.7,12.9,14.9,1.6,1.6,0.0,29.5,50.8
23817,2005-03-18,Cape Town,61.0,26.1,17.4,21.9,28.4,18.1,23.6,2.1,2.1,0.0,14.8,38.9
23818,2005-03-19,Cape Town,61.0,23.4,17.0,19.6,24.2,17.1,20.4,1.5,1.5,0.0,16.9,36.4
23840,2005-04-10,Cape Town,65.0,25.0,17.3,20.3,22.4,15.8,18.3,39.9,39.9,0.0,33.1,60.5
23841,2005-04-11,Cape Town,65.0,17.5,16.0,16.8,15.5,12.8,14.4,36.0,36.0,0.0,32.7,58.3
23848,2005-04-18,Cape Town,61.0,18.9,13.7,15.9,16.5,11.2,14.2,3.6,3.6,0.0,29.3,63.4
23872,2005-05-12,Cape Town,61.0,18.6,10.9,14.9,16.8,10.1,13.5,3.0,3.0,0.0,24.0,45.0
23876,2005-05-16,Cape Town,53.0,17.4,12.2,15.0,12.6,7.9,10.7,1.6,1.6,0.0,35.3,63.4
23877,2005-05-17,Cape Town,61.0,18.5,14.9,16.4,14.9,10.1,12.5,5.3,5.3,0.0,40.0,77.4
23882,2005-05-22,Cape Town,55.0,20.0,14.1,16.4,16.7,10.8,13.4,2.3,2.3,0.0,41.5,82.4
23887,2005-05-27,Cape Town,55.0,17.5,13.5,14.8,17.6,13.1,14.8,3.9,3.9,0.0,12.6,22.0
23891,2005-05-31,Cape Town,61.0,17.7,10.3,14.0,14.2,8.4,11.0,5.5,5.5,0.0,37.6,79.2
23892,2005-06-01,Cape Town,63.0,17.3,14.6,15.6,13.1,10.8,12.1,6.9,6.9,0.0,36.3,72.7
23894,2005-06-03,Cape Town,61.0,16.7,14.1,15.2,16.0,12.0,14.4,11.4,11.4,0.0,21.1,36.7
23898,2005-06-07,Cape Town,63.0,16.0,7.0,12.1,10.4,4.9,8.2,12.3,12.3,0.0,40.5,76.0
23938,2005-07-17,Cape Town,53.0,19.1,10.7,14.3,15.3,7.8,11.4,3.6,3.6,0.0,38.2,64.4
23940,2005-07-19,Cape Town,63.0,15.9,13.3,14.6,13.9,8.8,11.7,21.8,21.8,0.0,34.8,67.3
23977,2005-08-25,Cape Town,51.0,16.1,7.6,12.3,13.1,5.9,9.8,0.1,0.1,0.0,35.3,60.5
23978,2005-08-26,Cape Town,63.0,13.4,9.9,11.1,7.7,4.5,5.8,13.1,13.1,0.0,42.6,82.4
23988,2005-09-05,Cape Town,61.0,13.9,9.1,11.0,9.4,5.9,7.7,4.8,4.8,0.0,30.8,55.4
24007,2005-09-24,Cape Town,63.0,17.8,9.2,13.9,14.5,8.5,11.1,11.0,11.0,0.0,34.0,73.4
24008,2005-09-25,Cape Town,61.0,14.4,9.4,12.5,11.9,7.6,9.7,3.3,3.3,0.0,25.8,58.7
24021,2005-10-08,Cape Town,61.0,15.5,11.8,13.5,12.4,9.7,10.7,2.7,2.7,0.0,22.5,38.9
24025,2005-10-12,Cape Town,61.0,16.4,11.2,14.0,11.9,8.9,10.4,3.8,3.8,0.0,28.9,58.3
24030,2005-10-17,Cape Town,53.0,28.1,14.0,21.1,29.7,14.1,22.2,1.1,1.1,0.0,20.2,36.7
24045,2005-11-01,Cape Town,51.0,23.4,16.3,19.1,19.3,11.8,15.0,0.1,0.1,0.0,38.7,70.9
24046,2005-11-02,Cape Town,55.0,16.3,11.1,14.4,12.2,9.4,10.9,5.1,5.1,0.0,44.2,88.6
24055,2005-11-11,Cape Town,63.0,21.6,14.8,17.3,23.3,14.4,17.7,7.7,7.7,0.0,18.5,33.5
24165,2006-03-01,Cape Town,51.0,21.8,14.9,17.9,18.7,15.0,16.1,2.2,2.2,0.0,34.2,64.8
24195,2006-03-31,Cape Town,51.0,24.6,14.4,18.7,26.3,13.9,19.2,0.8,0.8,0.0,13.5,27.7
24198,2006-04-03,Cape Town,51.0,30.2,18.4,23.9,31.9,17.8,24.6,0.2,0.2,0.0,19.6,34.2
24216,2006-04-21,Cape Town,61.0,18.1,14.5,16.5,17.5,12.6,15.4,11.7,11.7,0.0,27.2,46.4
24230,2006-05-05,Cape Town,63.0,16.2,10.9,13.0,10.4,7.2,9.1,17.4,17.4,0.0,44.4,81.4
24242,2006-05-17,Cape Town,63.0,15.3,13.1,14.3,13.9,9.8,12.2,27.0,27.0,0.0,25.8,46.1
24243,2006-05-18,Cape Town,63.0,16.1,13.1,14.4,15.1,12.1,13.5,18.2,18.2,0.0,21.4,39.2
24244,2006-05-19,Cape Town,53.0,14.6,11.9,13.1,14.3,7.8,11.3,9.3,9.3,0.0,26.8,45.7
24268,2006-06-12,Cape Town,63.0,14.9,11.9,13.6,10.9,7.6,9.4,27.8,27.8,0.0,41.8,78.8
24298,2006-07-12,Cape Town,61.0,13.3,11.9,12.5,13.3,8.5,10.4,12.4,12.4,0.0,21.8,40.0
24299,2006-07-13,Cape Town,61.0,16.8,10.8,13.4,16.9,9.2,12.5,12.0,12.0,0.0,17.8,38.2
24308,2006-07-22,Cape Town,53.0,13.5,8.2,10.9,8.5,4.3,6.9,4.3,4.3,0.0,30.0,58.0
24320,2006-08-03,Cape Town,61.0,15.2,10.3,12.8,13.3,8.3,11.2,6.8,6.8,0.0,14.2,29.2
24346,2006-08-29,Cape Town,51.0,12.0,9.1,10.4,7.4,4.2,5.9,1.5,1.5,0.0,25.3,51.1
24385,2006-10-07,Cape Town,53.0,22.3,10.1,15.7,19.3,7.8,11.9,2.3,2.3,0.0,41.6,72.0
24386,2006-10-08,Cape Town,53.0,14.5,9.2,12.6,10.1,7.4,8.6,4.1,4.1,0.0,33.6,65.5
24408,2006-10-30,Cape Town,55.0,16.7,12.3,14.7,14.9,10.6,13.2,4.4,4.4,0.0,14.3,29.2
24412,2006-11-03,Cape Town,61.0,17.2,12.4,14.7,14.7,7.9,11.9,9.4,9.4,0.0,34.6,68.8
24428,2006-11-19,Cape Town,53.0,31.3,16.1,23.3,33.9,16.1,23.9,2.1,2.1,0.0,19.8,33.8
24442,2006-12-03,Cape Town,53.0,19.5,14.2,16.8,17.8,12.4,14.1,4.2,4.2,0.0,42.2,74.2
24468,2006-12-29,Cape Town,63.0,19.2,15.0,17.5,18.3,13.4,15.6,8.1,8.1,0.0,27.4,50.8
24509,2007-02-08,Cape Town,55.0,25.4,18.1,20.8,24.5,18.2,20.8,3.2,3.2,0.0,27.1,51.5
24510,2007-02-09,Cape Town,61.0,18.2,13.9,16.5,18.9,12.2,16.1,14.9,14.9,0.0,18.3,32.0
24532,2007-03-03,Cape Town,63.0,20.9,13.7,17.0,17.8,11.9,15.6,12.6,12.6,0.0,30.3,57.2
24586,2007-04-26,Cape Town,63.0,16.4,12.8,14.9,16.2,11.9,13.9,27.8,27.8,0.0,23.4,41.8
24587,2007-04-27,Cape Town,55.0,14.2,10.5,12.5,12.8,9.1,11.0,15.8,15.8,0.0,17.1,36.4
24600,2007-05-10,Cape Town,53.0,20.8,14.2,16.9,20.8,14.0,16.8,1.8,1.8,0.0,14.8,28.4
24604,2007-05-14,Cape Town,61.0,19.4,15.4,16.8,16.5,13.2,14.5,13.6,13.6,0.0,36.2,69.1
24608,2007-05-18,Cape Town,51.0,23.6,11.9,16.4,22.7,11.0,14.7,1.6,1.6,0.0,29.7,55.8
24609,2007-05-19,Cape Town,63.0,15.3,14.1,14.7,12.1,9.0,10.7,31.2,31.2,0.0,42.5,85.0
24610,2007-05-20,Cape Town,61.0,13.7,8.9,11.1,11.7,4.6,6.1,8.5,8.5,0.0,37.5,76.3
24624,2007-06-03,Cape Town,61.0,20.5,10.5,15.0,20.2,8.6,14.3,5.7,5.7,0.0,16.2,32.8
24626,2007-06-05,Cape Town,53.0,15.3,11.5,13.1,10.3,7.0,8.7,1.2,1.2,0.0,36.9,66.2
24627,2007-06-06,Cape Town,63.0,15.0,11.3,13.2,14.3,8.2,11.8,19.9,19.9,0.0,20.4,41.0
24638,2007-06-17,Cape Town,61.0,17.3,8.5,13.2,12.7,5.9,9.4,4.3,4.3,0.0,32.6,60.8
24644,2007-06-23,Cape Town,3.0,16.7,7.9,12.8,12.0,5.9,9.1,0.0,0.0,0.0,40.8,70.9
24646,2007-06-25,Cape Town,63.0,15.6,9.8,12.0,11.1,3.2,7.3,20.6,20.6,0.0,51.0,109.4
24647,2007-06-26,Cape Town,61.0,13.4,7.7,10.4,11.2,5.4,8.5,6.5,6.5,0.0,14.2,32.8
24676,2007-07-25,Cape Town,53.0,12.8,6.8,9.9,11.4,5.1,8.2,2.3,2.3,0.0,15.5,25.9
24677,2007-07-26,Cape Town,63.0,13.5,8.5,11.3,9.4,4.6,6.7,23.8,23.8,0.0,40.2,79.6
24678,2007-07-27,Cape Town,63.0,12.4,9.4,10.3,7.7,3.8,5.2,16.9,16.9,0.0,34.7,73.1
24692,2007-08-10,Cape Town,53.0,14.3,12.0,12.9,9.6,7.7,9.1,7.0,7.0,0.0,35.3,71.3
24709,2007-08-27,Cape Town,61.0,16.4,11.0,13.6,15.7,9.5,12.7,2.0,2.0,0.0,12.3,34.9
24724,2007-09-11,Cape Town,61.0,16.5,7.5,13.4,12.2,5.1,9.9,3.7,3.7,0.0,41.9,76.0
24750,2007-10-07,Cape Town,53.0,11.5,8.1,10.0,7.3,2.7,4.9,4.1,4.1,0.0,31.7,58.0
24777,2007-11-03,Cape Town,61.0,19.7,15.0,16.7,16.3,11.9,13.5,4.0,4.0,0.0,33.3,60.8
24779,2007-11-05,Cape Town,61.0,18.2,13.2,15.9,16.1,11.3,13.4,4.7,4.7,0.0,29.5,52.6
24819,2007-12-15,Cape Town,51.0,31.9,15.8,24.1,33.3,14.5,24.0,0.5,0.5,0.0,23.2,38.2
24820,2007-12-16,Cape Town,61.0,21.5,17.2,18.7,21.4,17.3,18.7,13.2,13.2,0.0,22.1,45.0
24828,2007-12-24,Cape Town,51.0,25.9,18.9,22.3,24.7,16.8,21.1,0.4,0.4,0.0,29.5,56.9
24850,2008-01-15,Cape Town,53.0,22.8,17.8,19.6,18.6,15.7,17.7,2.2,2.2,0.0,42.0,76.7
24875,2008-02-09,Cape Town,51.0,33.8,21.0,27.2,35.8,19.4,28.0,0.2,0.2,0.0,23.7,43.2
24876,2008-02-10,Cape Town,63.0,27.7,19.2,23.3,33.1,19.8,25.8,23.9,23.9,0.0,19.6,40.3
24877,2008-02-11,Cape Town,61.0,22.8,19.0,20.5,24.7,19.4,21.2,3.0,3.0,0.0,21.5,36.0
24879,2008-02-13,Cape Town,53.0,29.1,17.6,23.6,34.4,18.7,26.0,0.9,0.9,0.0,19.5,32.0
24928,2008-04-02,Cape Town,53.0,26.8,20.1,22.5,28.5,20.4,23.7,2.2,2.2,0.0,13.1,33.5
24959,2008-05-03,Cape Town,53.0,23.8,12.2,16.7,21.4,10.5,15.2,2.6,2.6,0.0,18.7,32.8
24962,2008-05-06,Cape Town,53.0,19.1,14.8,16.5,14.7,9.5,12.5,3.1,3.1,0.0,43.3,74.9
24966,2008-05-10,Cape Town,53.0,17.6,13.3,15.4,13.5,10.6,12.3,4.7,4.7,0.0,36.2,63.7
24967,2008-05-11,Cape Town,55.0,18.7,15.3,16.6,16.7,14.0,14.9,9.6,9.6,0.0,28.8,52.6
24969,2008-05-13,Cape Town,51.0,20.5,13.5,17.0,21.6,13.5,17.4,0.4,0.4,0.0,14.4,25.9
24977,2008-05-21,Cape Town,61.0,16.8,13.9,15.1,14.7,9.2,12.4,14.0,14.0,0.0,37.4,72.0
24997,2008-06-10,Cape Town,51.0,16.8,12.5,14.2,12.3,8.4,10.6,0.5,0.5,0.0,34.7,61.9
25006,2008-06-19,Cape Town,63.0,14.0,12.9,13.5,10.7,9.6,10.1,28.0,28.0,0.0,34.9,63.0
25007,2008-06-20,Cape Town,55.0,15.9,13.1,14.6,15.5,9.9,13.2,13.3,13.3,0.0,27.0,53.3
25008,2008-06-21,Cape Town,55.0,16.6,13.3,14.6,17.0,13.3,14.8,2.6,2.6,0.0,10.8,22.7
25024,2008-07-07,Cape Town,61.0,12.4,9.9,11.3,9.7,6.5,8.3,9.5,9.5,0.0,23.0,56.5
25025,2008-07-08,Cape Town,61.0,10.7,9.0,9.8,7.2,4.8,6.1,16.7,16.7,0.0,23.1,43.9
25026,2008-07-09,Cape Town,61.0,12.1,8.3,10.1,10.0,5.2,7.5,14.4,14.4,0.0,18.5,39.6
25032,2008-07-15,Cape Town,63.0,14.7,10.2,12.8,10.4,7.7,9.1,9.4,9.4,0.0,42.6,81.0
25049,2008-08-01,Cape Town,53.0,14.9,9.2,11.7,13.3,7.7,10.3,6.8,6.8,0.0,15.1,34.9
25069,2008-08-21,Cape Town,55.0,15.2,13.1,13.8,11.4,9.5,10.6,7.9,7.9,0.0,32.3,67.0
25072,2008-08-24,Cape Town,55.0,13.4,8.5,10.7,10.8,6.2,8.7,2.1,2.1,0.0,16.9,30.2
25078,2008-08-30,Cape Town,63.0,15.4,8.9,12.1,9.5,2.2,6.9,20.9,20.9,0.0,52.3,98.3
25079,2008-08-31,Cape Town,53.0,10.9,7.5,9.5,7.2,0.1,3.5,3.9,3.9,0.0,43.5,86.0
25086,2008-09-07,Cape Town,51.0,15.3,11.0,13.4,10.0,8.4,9.0,0.3,0.3,0.0,36.7,66.6
25087,2008-09-08,Cape Town,61.0,14.2,13.1,13.8,12.6,8.1,11.0,29.6,29.6,0.0,37.8,65.5
25093,2008-09-14,Cape Town,61.0,16.1,12.3,14.1,11.1,6.5,9.3,9.6,9.6,0.0,41.1,80.3
25095,2008-09-16,Cape Town,61.0,13.2,9.3,11.1,10.8,5.0,7.9,4.8,4.8,0.0,27.1,54.0
25146,2008-11-06,Cape Town,61.0,20.3,14.1,16.9,21.0,10.8,16.4,3.7,3.7,0.0,24.0,42.1
25151,2008-11-11,Cape Town,51.0,18.6,15.2,16.4,13.7,10.8,12.1,0.9,0.9,0.0,42.2,77.4
25152,2008-11-12,Cape Town,61.0,18.2,14.2,15.7,13.8,9.8,11.6,14.2,14.2,0.0,37.0,74.2
25192,2008-12-22,Cape Town,63.0,21.4,15.7,17.8,18.7,13.7,15.8,6.1,6.1,0.0,31.6,59.0
25193,2008-12-23,Cape Town,51.0,19.1,12.2,16.6,15.8,10.6,13.5,1.3,1.3,0.0,33.1,55.1
25198,2008-12-28,Cape Town,63.0,21.6,15.9,18.4,22.3,15.8,18.2,7.3,7.3,0.0,22.9,53.3
25199,2008-12-29,Cape Town,61.0,20.3,15.4,17.3,21.5,14.7,17.2,8.7,8.7,0.0,17.9,34.9
25228,2009-01-27,Cape Town,51.0,21.6,15.1,18.6,19.8,12.9,16.4,0.5,0.5,0.0,31.2,59.0
25239,2009-02-07,Cape Town,51.0,34.9,20.0,28.0,38.2,21.7,30.3,0.2,0.2,0.0,11.5,33.1
25240,2009-02-08,Cape Town,51.0,26.7,20.0,23.7,29.2,22.4,25.8,0.3,0.3,0.0,16.6,32.0
25256,2009-02-24,Cape Town,51.0,30.5,21.1,25.7,33.6,20.9,27.4,0.2,0.2,0.0,13.6,40.0
25276,2009-03-16,Cape Town,53.0,21.2,14.9,17.6,20.4,9.6,15.3,1.2,1.2,0.0,33.2,57.6
25294,2009-04-03,Cape Town,1.0,34.4,17.7,26.0,35.8,18.6,27.1,0.0,0.0,0.0,12.4,27.4
25295,2009-04-04,Cape Town,53.0,29.3,17.7,21.4,29.3,19.4,22.2,1.2,1.2,0.0,18.0,40.7
25320,2009-04-29,Cape Town,51.0,18.4,16.1,16.8,15.5,13.3,14.0,3.6,3.6,0.0,30.9,60.8
25335,2009-05-14,Cape Town,63.0,17.7,14.1,15.5,13.9,11.6,12.4,8.4,8.4,0.0,34.1,61.9
25336,2009-05-15,Cape Town,55.0,17.2,14.5,15.5,15.6,11.5,13.4,6.6,6.6,0.0,28.9,58.3
25337,2009-05-16,Cape Town,63.0,15.2,11.6,13.5,10.9,6.5,8.8,32.4,32.4,0.0,39.9,80.6
25350,2009-05-29,Cape Town,61.0,13.3,10.1,11.2,10.4,7.1,8.4,8.6,8.6,0.0,22.5,40.0
25367,2009-06-15,Cape Town,55.0,17.2,9.9,13.8,14.3,8.5,11.1,3.5,3.5,0.0,34.9,69.5
25374,2009-06-22,Cape Town,61.0,15.2,12.0,13.1,11.5,7.8,9.3,7.0,7.0,0.0,37.1,76.0
25375,2009-06-23,Cape Town,63.0,14.3,11.3,12.9,10.8,4.0,7.2,18.4,18.4,0.0,44.9,88.2
25376,2009-06-24,Cape Town,61.0,14.3,11.6,13.0,9.4,5.0,7.6,4.8,4.8,0.0,41.3,82.1
25377,2009-06-25,Cape Town,63.0,13.4,9.4,11.5,8.1,6.8,7.5,6.9,6.9,0.0,42.1,81.4
25394,2009-07-12,Cape Town,63.0,14.2,11.7,13.0,12.0,9.8,10.7,41.9,41.9,0.0,30.2,52.6
25395,2009-07-13,Cape Town,61.0,12.0,6.0,10.3,9.8,4.1,8.0,15.6,15.6,0.0,20.9,40.7
25396,2009-07-14,Cape Town,53.0,12.4,5.6,9.1,9.4,3.3,6.3,1.9,1.9,0.0,20.5,36.4
25413,2009-07-31,Cape Town,61.0,13.9,9.0,11.5,14.0,7.4,10.2,8.8,8.8,0.0,15.0,27.4
25418,2009-08-05,Cape Town,51.0,15.5,11.9,13.6,11.3,8.9,10.4,0.6,0.6,0.0,31.9,62.6
25431,2009-08-18,Cape Town,63.0,12.6,9.0,11.4,10.0,6.5,7.8,37.1,37.1,0.0,33.2,68.4
25446,2009-09-02,Cape Town,61.0,17.0,13.1,14.7,14.3,9.4,11.6,5.0,5.0,0.0,34.6,64.8
25449,2009-09-05,Cape Town,51.0,18.8,10.8,14.6,19.9,9.9,14.6,0.3,0.3,0.0,8.3,18.4
25452,2009-09-08,Cape Town,55.0,12.7,9.2,10.9,10.5,5.9,7.6,6.4,6.4,0.0,30.6,54.4
25471,2009-09-27,Cape Town,51.0,13.9,10.0,12.0,9.8,6.2,7.9,0.1,0.1,0.0,30.1,52.9
25485,2009-10-11,Cape Town,63.0,20.7,12.7,16.3,22.0,11.8,16.2,4.7,4.7,0.0,19.5,38.5
25499,2009-10-25,Cape Town,55.0,21.5,15.1,17.9,19.8,12.1,14.9,2.0,2.0,0.0,36.2,63.0
25500,2009-10-26,Cape Town,61.0,20.1,15.3,17.0,20.1,12.9,15.5,14.7,14.7,0.0,26.9,53.3
25501,2009-10-27,Cape Town,51.0,19.4,14.6,16.7,16.8,12.1,14.6,3.3,3.3,0.0,38.4,68.0
25510,2009-11-05,Cape Town,61.0,18.1,13.6,15.8,15.6,11.1,13.0,3.2,3.2,0.0,33.2,62.6
25512,2009-11-07,Cape Town,61.0,19.5,14.1,16.2,13.0,10.0,11.8,12.8,12.8,0.0,47.2,83.9
25513,2009-11-08,Cape Town,61.0,16.0,13.1,14.7,15.4,12.4,13.6,24.6,24.6,0.0,21.7,41.4
25514,2009-11-09,Cape Town,61.0,17.2,12.1,14.7,17.6,11.1,14.2,12.1,12.1,0.0,17.6,37.1
