,time,location_name
637,1996-05-04,Tokyo
638,1996-06-03,Tokyo
639,1996-06-18,Tokyo
640,1996-07-09,Tokyo
641,1996-07-10,Tokyo
642,1996-07-11,Tokyo
643,1996-07-23,Tokyo
644,1996-08-02,Tokyo
645,1996-08-05,Tokyo
646,1996-08-14,Tokyo
647,1996-08-15,Tokyo
648,1996-08-16,Tokyo
649,1996-09-02,Tokyo
650,1996-09-21,Tokyo
651,1996-09-22,Tokyo
652,1996-09-30,Tokyo
653,1996-11-05,Tokyo
654,1996-11-06,Tokyo
655,1996-12-05,Tokyo
656,1997-01-05,Tokyo
657,1997-01-21,Tokyo
658,1997-01-22,Tokyo
659,1997-02-21,Tokyo
660,1997-02-22,Tokyo
661,1997-05-08,Tokyo
662,1997-05-17,Tokyo
663,1997-05-24,Tokyo
664,1997-06-20,Tokyo
665,1997-06-28,Tokyo
666,1997-07-04,Tokyo
667,1997-07-05,Tokyo
668,1997-07-06,Tokyo
669,1997-07-07,Tokyo
670,1997-07-08,Tokyo
671,1997-07-11,Tokyo
672,1997-07-13,Tokyo
673,1997-07-16,Tokyo
674,1997-08-04,Tokyo
675,1997-08-09,Tokyo
676,1997-08-10,Tokyo
677,1997-08-13,Tokyo
678,1997-09-18,Tokyo
679,1997-09-19,Tokyo
680,1997-11-26,Tokyo
681,1998-01-08,Tokyo
682,1998-01-09,Tokyo
683,1998-01-12,Tokyo
684,1998-01-13,Tokyo
685,1998-01-15,Tokyo
686,1998-01-18,Tokyo
687,1998-01-19,Tokyo
688,1998-01-20,Tokyo
689,1998-01-21,Tokyo
690,1998-01-24,Tokyo
691,1998-02-14,Tokyo
692,1998-02-15,Tokyo
693,1998-02-28,Tokyo
694,1998-03-01,Tokyo
695,1998-03-15,Tokyo
696,1998-03-19,Tokyo
697,1998-03-20,Tokyo
698,1998-04-14,Tokyo
699,1998-05-02,Tokyo
700,1998-05-03,Tokyo
701,1998-05-24,Tokyo
702,1998-06-14,Tokyo
703,1998-06-19,Tokyo
704,1998-06-20,Tokyo
705,1998-07-09,Tokyo
706,1998-07-16,Tokyo
707,1998-07-19,Tokyo
708,1998-07-22,Tokyo
709,1998-08-03,Tokyo
710,1998-08-04,Tokyo
711,1998-08-05,Tokyo
712,1998-08-07,Tokyo
713,1998-08-12,Tokyo
714,1998-08-17,Tokyo
715,1998-08-29,Tokyo
716,1998-08-30,Tokyo
717,1998-09-15,Tokyo
718,1998-09-16,Tokyo
719,1998-09-21,Tokyo
720,1998-09-22,Tokyo
721,1998-10-02,Tokyo
722,1998-10-15,Tokyo
723,1998-10-17,Tokyo
724,1998-10-18,Tokyo
725,1998-10-21,Tokyo
726,1998-12-03,Tokyo
727,1999-02-27,Tokyo
728,1999-04-02,Tokyo
729,1999-04-11,Tokyo
730,1999-04-24,Tokyo
731,1999-05-04,Tokyo
732,1999-05-27,Tokyo
733,1999-06-17,Tokyo
734,1999-06-19,Tokyo
735,1999-06-25,Tokyo
736,1999-07-04,Tokyo
737,1999-07-13,Tokyo
738,1999-07-14,Tokyo
739,1999-07-31,Tokyo
740,1999-08-02,Tokyo
741,1999-08-11,Tokyo
742,1999-08-12,Tokyo
743,1999-08-13,Tokyo
744,1999-08-14,Tokyo
745,1999-08-17,Tokyo
746,1999-09-01,Tokyo
747,1999-09-15,Tokyo
748,1999-09-24,Tokyo
749,1999-10-27,Tokyo
750,1999-11-01,Tokyo
751,2000-01-12,Tokyo
752,2000-03-23,Tokyo
753,2000-03-28,Tokyo
754,2000-04-20,Tokyo
755,2000-04-23,Tokyo
756,2000-05-27,Tokyo
757,2000-06-08,Tokyo
758,2000-06-09,Tokyo
759,2000-06-13,Tokyo
760,2000-06-27,Tokyo
761,2000-06-28,Tokyo
762,2000-07-02,Tokyo
763,2000-07-07,Tokyo
764,2000-07-08,Tokyo
765,2000-07-23,Tokyo
766,2000-07-24,Tokyo
767,2000-07-30,Tokyo
768,2000-07-31,Tokyo
769,2000-08-29,Tokyo
770,2000-09-02,Tokyo
771,2000-09-03,Tokyo
772,2000-09-05,Tokyo
773,2000-09-06,Tokyo
774,2000-10-23,Tokyo
775,2000-11-20,Tokyo
776,2001-01-07,Tokyo
777,2001-01-08,Tokyo
778,2001-01-09,Tokyo
779,2001-01-20,Tokyo
780,2001-01-27,Tokyo
781,2001-01-29,Tokyo
